objectid,title,date,authors,authors_affiliation,report_type,report_number,publisher,funder,abstract,species,places,concepts,source,language,rights,rightsstatement,format,type,original_filename,filename,display_template,object_location,image_small,image_thumb
ferl-naughton2005,Late-season mortality during migration of radio-tagged adult sockeye salmon (Oncorhynchus nerka) in the Columbia River,2005,"Naughton, G.P.; Caudill, C.C.; Keefer, M.L.; Bjornn, T.C.; Stuehrenberg, L.C.; Peery, C.A.",,Journal Article,Naughton2005,Canadian Journal of Fisheries and Aquatic Sciences,,,,,,"Canadian Journal of Fisheries and Aquatic Sciences, vol. 62, issue 1, p. 30-47. DOI: 10.1139/F04-147",eng,"Metadata only record, please check publication for rights",http://rightsstatements.org/vocab/InC-EDU/1.0/,record,Text,Naughton et al. 2005 Sockeye survival,https://www.doi.org/10.1139/F04-147,record,https://www.doi.org/10.1139/F04-147,https://objects.lib.uidaho.edu/ferl/small/ferl-naughton2005_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-naughton2005_th.jpg
ferl-burke2006,Performance of Passive Integrated Transponder Tags and Radio Tags in Determining Dam Passage Behavior of Adult Chinook Salmon and Steelhead,2006,"Burke, B.J.; Jepson, M.A.",National Marine Fisheries Service; University of Idaho,Journal Article,Burke2006,North American Journal of Fisheries Management,,,,,,"North American Journal of Fisheries Management, vol. 26, issue 3, p. 742-752. DOI: 10.1577/M05-138.1",eng,"Metadata only record, please check publication for rights",http://rightsstatements.org/vocab/InC-EDU/1.0/,record,Text,Burke & Jepson 2006 PIT-radio,https://www.doi.org/10.1577/M05-138.1,record,https://www.doi.org/10.1577/M05-138.1,https://objects.lib.uidaho.edu/ferl/small/ferl-burke2006_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-burke2006_th.jpg
ferl-goniea2006,Behavioral Thermoregulation and Slowed Migration by Adult Fall Chinook Salmon in Response to High Columbia River Water Temperatures,2006,"Goniea, T.M.; Keefer, M.L.; Bjornn, T.C.; Peery, C.A.; Bennett, D.H.; Stuehrenberg, L.C.",University of Idaho; NOAA Fisheries Service,Journal Article,Goniea2006,Transactions of the American Fisheries Society,,,,,,"Transactions of the American Fisheries Society, vol. 135, issue 2, p. 408-419. DOI: 10.1577/T04-113.1",eng,"Metadata only record, please check publication for rights",http://rightsstatements.org/vocab/InC-EDU/1.0/,record,Text,Goniea et al. 2006 fall Chinook temperature,https://www.doi.org/10.1577/T04-113.1,record,https://www.doi.org/10.1577/T04-113.1,https://objects.lib.uidaho.edu/ferl/small/ferl-goniea2006_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-goniea2006_th.jpg
ferl-high2006,Temporary Staging of Columbia River Summer Steelhead in Coolwater Areas and Its Effect on Migration Rates,2006,"High, B.; Peery, C.A.; Bennett, D.H.",University of Idaho,Journal Article,High2006,Transactions of the American Fisheries Society,,,,,,"Transactions of the American Fisheries Society, vol. 135, issue 2, p. 519-528. DOI: 10.1577/T04-224.1",eng,"Metadata only record, please check publication for rights",http://rightsstatements.org/vocab/InC-EDU/1.0/,record,Text,High et al. 2006 steelhead straying,https://www.doi.org/10.1577/T04-224.1,record,https://www.doi.org/10.1577/T04-224.1,https://objects.lib.uidaho.edu/ferl/small/ferl-high2006_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-high2006_th.jpg
ferl-keefer2006a,Route selection in a large river during the homing migration of Chinook salmon (Oncorhynchus tshawytscha),2006,"Keefer, M.L.; Caudill, C.C.; Peery, C.A.; Bjornn, T.C.",University of Idaho,Journal Article,Keefer2006a,Canadian Journal of Fisheries and Aquatic Sciences,,,,,,"Canadian Journal of Fisheries and Aquatic Sciences, vol. 63, issue 8, p. 1752-1762. DOI: 10.1139/F06-068",eng,"Metadata only record, please check publication for rights",http://rightsstatements.org/vocab/InC-EDU/1.0/,record,Text,Keefer et al. 2006 Chinook shoreline routes,https://www.doi.org/10.1139/F06-068,record,https://www.doi.org/10.1139/F06-068,https://objects.lib.uidaho.edu/ferl/small/ferl-keefer2006a_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-keefer2006a_th.jpg
ferl-keefer2006b,Long-distance downstream movements by homing adult chinook salmon,2006,"Keefer, M.L.; Peery, C.A.; Caudill, C.C.",University of Idaho,Journal Article,Keefer2006b,Journal of Fish Biology,,,,,,"Journal of Fish Biology, vol. 68, issue 3, p. 944-950. DOI: 10.1111/j.0022-1112.2006.00958.x",eng,"Metadata only record, please check publication for rights",http://rightsstatements.org/vocab/InC-EDU/1.0/,record,Text,Keefer et al. 2006 downstream movement,https://www.doi.org/10.1111/j.0022-1112.2006.00958.x ,record,https://www.doi.org/10.1111/j.0022-1112.2006.00958.x ,https://objects.lib.uidaho.edu/ferl/small/ferl-keefer2006b_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-keefer2006b_th.jpg
ferl-naughton2006,Fallback by Adult Sockeye Salmon at Columbia River Dams,2006,"Naughton, G.P.; Caudill, C.C.; Keefer, M.L.; Bjornn, T.C.; Peery, C.A.; Stuhrenberg, L.C.",,Journal Article,Naughton2006,North American Journal of Fisheries Management,,,,,,"North American Journal of Fisheries Management, vol. 26, issue 2, p. 380-390. DOI: 10.1577/M05-015.1",eng,"Metadata only record, please check publication for rights",http://rightsstatements.org/vocab/InC-EDU/1.0/,record,Text,Naughton et al. 2006 Sockeye fallback,https://www.doi.org/10.1577/M05-015.1,record,https://www.doi.org/10.1577/M05-015.1,https://objects.lib.uidaho.edu/ferl/small/ferl-naughton2006_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-naughton2006_th.jpg
ferl-caudill2007,Slow dam passage in adult Columbia River salmonids associated with unsuccessful migration: delayed negative effects of passage obstacles or condition-dependent mortality?,2007,"Caudill, C.C.; Daigle, W.R.; Keefer, M.L.; Boggs, C.T.; Jepson, M.A.; Burke, B.J.; Zabel, R.W.; Bjornn, T.C.; Peery, C.A.",University of Idaho; NOAA Fisheries Service,Journal Article,Caudill2007,Canadian Journal of Fisheries and Aquatic Sciences,,,,,,"Canadian Journal of Fisheries and Aquatic Sciences, vol. 64, issue 7, p. 979-995. DOI: 10.1139/f07-065",eng,"Metadata only record, please check publication for rights",http://rightsstatements.org/vocab/InC-EDU/1.0/,record,Text,Caudill et al. 2007 event time,https://www.doi.org/10.1139/f07-065,record,https://www.doi.org/10.1139/f07-065,https://objects.lib.uidaho.edu/ferl/small/ferl-caudill2007_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-caudill2007_th.jpg
ferl-johnson2007,Estimating Adult Chinook Salmon Exposure To Dissolved Gas Supersaturation Downstream Of Hydroelectric Dams Using Telemetry And Hydrodynamic Models,2007,"Johnson, E.L.; Clabough, T.S.; Peery, C.A.; Bennett, D.H.; Bjornn, T.C.; Caudill, C.C.; Richmond, M.C.",University of Idaho; Pacific Northwest National Laboratory,Journal Article,Johnson2007,River Research and Applications,,,,,,"River Research and Applications, vol. 23, issue 9, p. 963-978. DOI: 10.1002/rra.1019",eng,"Metadata only record, please check publication for rights",http://rightsstatements.org/vocab/InC-EDU/1.0/,record,Text,Johnson et al. 2007 dissolved gas exposure,https://www.doi.org/10.1002/rra.1019,record,https://www.doi.org/10.1002/rra.1019,https://objects.lib.uidaho.edu/ferl/small/ferl-johnson2007_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-johnson2007_th.jpg
ferl-naughton2007,"Experimental Evaluation Of Fishway Modifications On The Passage Behaviour Of Adult Chinook Salmon And Steelhead At Lower Granite Dam, Snake River, Usa",2007,"Naughton, G.P.; Caudill, C.C.; Peery, C.A.; Clabough, T.S.; Jepson, M.A.; Bjornn, T.C.; Stuehrenberg, L.C.",,Journal Article,Naughton2007,River Research and Applications,,,,,,"River Research and Applications, vol. 23, issue 1, p. 99-111. DOI: 10.1002/rra.957",eng,"Metadata only record, please check publication for rights",http://rightsstatements.org/vocab/InC-EDU/1.0/,record,Text,Naughton et al. 2007 Lower Granite transpool,https://www.doi.org/10.1002/rra.957,record,https://www.doi.org/10.1002/rra.957,https://objects.lib.uidaho.edu/ferl/small/ferl-naughton2007_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-naughton2007_th.jpg
ferl-keefer2008a,Transporting juvenile salmonids around dams impairs adult migration,2008,"Keefer, M.L.; Caudill, C.C.; Peery, C.A.; Lee, S.R.",,Journal Article,Keefer2008a,Ecological Applications,,,,,,"Ecological Applications, vol. 18, issue 8, p. 1888-1900. DOI: 10.1890/07-0710.1",eng,"Metadata only record, please check publication for rights",http://rightsstatements.org/vocab/InC-EDU/1.0/,record,Text,Keefer et al. 2008 barging effects,https://www.doi.org/10.1890/07-0710.1 ,record,https://www.doi.org/10.1890/07-0710.1 ,https://objects.lib.uidaho.edu/ferl/small/ferl-keefer2008a_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-keefer2008a_th.jpg
ferl-keefer2008b,"Non-direct homing behaviours by adult Chinook salmon in a large, multi-stock river system",2008,"Keefer, M.L.; Caudill, C.C.;Peery, C.A.; Boggs, C.T.",,Journal Article,Keefer2008b,Journal of Fish Biology,,,,,,"Journal of Fish Biology, vol. 72, issue 1, p. 27-44. DOI: 10.1111/j.1095-8649.2007.01652.x",eng,"Metadata only record, please check publication for rights",http://rightsstatements.org/vocab/InC-EDU/1.0/,record,Text,Keefer et al. 2008 Chinook homing overshoot,https://www.doi.org/10.1111/j.1095-8649.2007.01652.x,record,https://www.doi.org/10.1111/j.1095-8649.2007.01652.x,https://objects.lib.uidaho.edu/ferl/small/ferl-keefer2008b_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-keefer2008b_th.jpg
ferl-keefer2008c,"Migration Timing of Columbia River Spring Chinook Salmon: Effects of Temperature, River Discharge, and Ocean Environment",2008,"Keefer, M.L.; Peery, C.A.; Caudill, C.C.",,Journal Article,Keefer2008c,Transactions of the American Fisheries Society,,,,,,"Transactions of the American Fisheries Society, vol. 137, issue 4, p. 1120-1133. DOI: 10.1577/T07-008.1",eng,"Metadata only record, please check publication for rights",http://rightsstatements.org/vocab/InC-EDU/1.0/,record,Text,Keefer et al. 2008 spring Chinook timing,https://www.doi.org/10.1577/T07-008.1,record,https://www.doi.org/10.1577/T07-008.1,https://objects.lib.uidaho.edu/ferl/small/ferl-keefer2008c_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-keefer2008c_th.jpg
ferl-keefer2008d,"Overwintering Distribution, Behavior, and Survival of Adult Summer Steelhead: Variability among Columbia River Populations",2008,"Keefer, M.L.; Boggs, C.T.; Peery, C.A.; Caudill, C.C.",,Journal Article,Keefer2008d,North American Journal of Fisheries Management,,,,,,"North American Journal of Fisheries Management, vol. 28, issue 1, p. 81-96. DOI: 10.1577/M07-011.1",eng,"Metadata only record, please check publication for rights",http://rightsstatements.org/vocab/InC-EDU/1.0/,record,Text,Keefer et al. 2008 Steelhead overwintering,https://www.doi.org/10.1577/M07-011.1,record,https://www.doi.org/10.1577/M07-011.1,https://objects.lib.uidaho.edu/ferl/small/ferl-keefer2008d_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-keefer2008d_th.jpg
ferl-jepson2010,"Population Composition, Migration Timing, and Harvest of Columbia River Chinook Salmon in Late Summer and Fall",2009,"Jepson, M.A.; Keefer, M.L.; Naughton, G.P.; Peery, C.A.",University of Idaho; NOAA Fisheries Service,Journal Article,Jepson2010,North American Journal of Fisheries Management,,,,,,"North American Journal of Fisheries Management, vol. 30, issue 1, p. 72-88. DOI: 10.1577/M08-078.1",eng,"Metadata only record, please check publication for rights",http://rightsstatements.org/vocab/InC-EDU/1.0/,record,Text,Jepson et al. 2010 fall Chinook timing,https://www.doi.org/10.1577/M08-078.1,record,https://www.doi.org/10.1577/M08-078.1,https://objects.lib.uidaho.edu/ferl/small/ferl-jepson2010_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-jepson2010_th.jpg
ferl-keefer2009,Behavioral thermoregulation and associated mortality trade-offs in migrating adult steelhead (Oncorhynchus mykiss): variability among sympatric populations,2009,"Keefer, M.L; Peery, C.A.; High, B.",,Journal Article,Keefer2009,Canadian Journal of Fisheries and Aquatic Sciences,,,,,,"Canadian Journal of Fisheries and Aquatic Sciences, vol. 66, issue 10, p. 1734-1747. DOI: 10.1139/F09-131",eng,"Metadata only record, please check publication for rights",http://rightsstatements.org/vocab/InC-EDU/1.0/,record,Text,Keefer et al. 2009 steelhead thermoregulation,https://www.doi.org/10.1139/F09-131,record,https://www.doi.org/10.1139/F09-131,https://objects.lib.uidaho.edu/ferl/small/ferl-keefer2009_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-keefer2009_th.jpg
ferl-johnson2010,Migration depths of adult steelhead Oncorhynchus mykiss in relation to dissolved gas supersaturation in a regulated river system,2010,"Johnson, E.L.; Clabough, T.S.; Caudill, C.C.; Keefer, M.L.; Peery, C.A.;Richmond, M.C.",University of Idaho; Pacific Northwest National Laboratory,Journal Article,Johnson2010,Journal of Fish Biology,,,,,,"Journal of Fish Biology, vol. 76, issue 6, p. 1520-1528. DOI: 10.1111/j.1095-8649.2010.02578.x",eng,"Metadata only record, please check publication for rights",http://rightsstatements.org/vocab/InC-EDU/1.0/,record,Text,Johnson et al. 2010 steelhead DST,https://www.doi.org/10.1111/j.1095-8649.2010.02578.x,record,https://www.doi.org/10.1111/j.1095-8649.2010.02578.x,https://objects.lib.uidaho.edu/ferl/small/ferl-johnson2010_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-johnson2010_th.jpg
ferl-naughton2011,Influence of pinniped-caused injuries on the survival of adult Chinook salmon (Oncorhynchus tshawytscha) and steelhead trout (Oncorhynchus mykiss) in the Columbia River basin,2011,"Naughton, G.P.; Keefer, M.L.; Clabough, T.S.; Jepson, M.A.; Lee, S.R.; Peery, C.A.; Caudill, C.C.",,Journal Article,Naughton2011,Canadian Journal of Fisheries and Aquatic Sciences,,,,,,"Canadian Journal of Fisheries and Aquatic Sciences, vol. 68, issue 9, p. 1615-1624. DOI: 10.1139/F2011-064",eng,"Metadata only record, please check publication for rights",http://rightsstatements.org/vocab/InC-EDU/1.0/,record,Text,Naughton et al. 2011 pinniped injury effects,https://www.doi.org/10.1139/F2011-064,record,https://www.doi.org/10.1139/F2011-064,https://objects.lib.uidaho.edu/ferl/small/ferl-naughton2011_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-naughton2011_th.jpg
ferl-hyun2012,Population-specific escapement of Columbia River fall Chinook salmon:  Tradeoffs among estimation techniques,2012,"Hyun, S.Y.; Keefer, M.L; Fryer, J.K.; Jepson, M.A.; Sharma, R.; Caudill, C.C.; Whiteaker, J.M.; Naughton, G.P.",University of Massaschusetts at Dartmouth; University of Idaho; Columbia River Inter-Tribal Fish Commission,Journal Article,Hyun2012,Fisheries Research,,,,,,"Fisheries Research, vol. 129-130, p. 82-93. DOI: 10.1016/j.fishres.2012.06.013",eng,"Metadata only record, please check publication for rights",http://rightsstatements.org/vocab/InC-EDU/1.0/,record,Text,Hyun et al. 2012 fall Chinook escapement,https://www.doi.org/10.1016/j.fishres.2012.06.013,record,https://www.doi.org/10.1016/j.fishres.2012.06.013,https://objects.lib.uidaho.edu/ferl/small/ferl-hyun2012_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-hyun2012_th.jpg
ferl-keefer2012,Use of Radiotelemetry and Direct Observations to Evaluate Sea Lion Predation on Adult Pacific Salmonids at Bonneville Dam,2012,"Keefer, M.L.; Stansell, R.J.; Tackley, S.C.; Nagy, W.T.; Gibbons, K.M.; Peery, C.A.; Caudill, C.C.",,Journal Article,Keefer2012,Transactions of the American Fisheries Society,,,,,,"Transactions of the American Fisheries Society, vol. 141, issue 5, p. 1236-1251. DOI: 10.1080/00028487.2012.688918",eng,"Metadata only record, please check publication for rights",http://rightsstatements.org/vocab/InC-EDU/1.0/,record,Text,Keefer et al. 2012 sea lion predation Bonneville,https://www.doi.org/10.1080/00028487.2012.688918,record,https://www.doi.org/10.1080/00028487.2012.688918,https://objects.lib.uidaho.edu/ferl/small/ferl-keefer2012_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-keefer2012_th.jpg
ferl-caudill2013,Indirect Effects of Impoundment on Migrating Fish: Temperature Gradients in Fish Ladders Slow Dam Passage by Adult Chinook Salmon and Steelhead,2013,"Caudill, C.C.; Keefer, M.L.; Clabough, T.S.; Naughton, G.P.; Burke, B.J.; Peery, C.A.",University of Idaho; NOAA Fisheries Service,Journal Article,Caudill2013,PLOS ONE,,,,,,"PLOS ONE, vol. 8, issue 12, p. e85586. DOI: 10.1371/journal.pone.0085586",eng,"Metadata only record, please check publication for rights",http://rightsstatements.org/vocab/InC-EDU/1.0/,record,Text,Caudill et al. 2013 fish ladder temperature gradients,https://www.doi.org/10.1371/journal.pone.0085586,record,https://www.doi.org/10.1371/journal.pone.0085586,https://objects.lib.uidaho.edu/ferl/small/ferl-caudill2013_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-caudill2013_th.jpg
ferl-keefer2013,Context-dependent diel behavior of upstream-migrating anadromous fishes,2013,"Keefer, M.L.; Caudill, C.C.; Peery, C.A.; Moser, M.L.",,Journal Article,Keefer2013,Environmental Biology of Fishes,,,,,,"Environmental Biology of Fishes, vol. 96, issue 6, p. 691-700. DOI: 10.1007/s10641-012-0059-5",eng,"Metadata only record, please check publication for rights",http://rightsstatements.org/vocab/InC-EDU/1.0/,record,Text,Keefer et al. 2013 multispecies diel activity,https://www.doi.org/10.1007/s10641-012-0059-5,record,https://www.doi.org/10.1007/s10641-012-0059-5,https://objects.lib.uidaho.edu/ferl/small/ferl-keefer2013_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-keefer2013_th.jpg
